"propertyLocation_id","props.bedrooms","props.bathrooms","props.price","props.variableData","props.zestimate","props.rentestimate","props.livingArea","props.lotAreaValue","propertyType_id","propertyUnit_id"
4818,4,"3",525000,"Sold 07/12/2022",524400,2770,2409,"0.79",1,1
4819,3,"4",510000,"Sold 07/11/2022",509400,2149,2637,"10018.8",1,2
4820,3,"2",445000,"Sold 07/08/2022",444500,2670,2115,"0.51",1,1
4821,4,"3",575000,"Sold 07/08/2022",574300,2770,2426,"0.69",1,1
4822,3,"2",365000,"Sold 07/07/2022",335800,1800,1417,"6098.4",1,2
4823,3,"2",412000,"Sold 07/07/2022",411500,1845,1763,"0.37",1,1
4824,4,"3",547000,"Sold 07/07/2022",546400,2836,NULL,"0.25",1,1
4825,5,"3",590000,"Sold 07/07/2022",589300,3107,2824,"10018",1,2
4826,3,"3",390000,"Sold 07/06/2022",389500,2327,1946,"0.56",1,1
4827,3,"2",97000,"Sold 07/06/2022",352600,1845,1539,"0.852984389",1,1
4828,4,"3",480000,"Sold 07/05/2022",479400,2450,2638,"10672.2",1,2
4829,3,"3",370000,"Sold 07/01/2022",369600,1895,1712,"0.28",1,1
4830,3,"2",325000,"Sold 06/30/2022",324600,1875,1539,"0.458999082",1,1
4831,3,"2",475000,"Sold 06/30/2022",474500,1925,1869,"0.35",1,1
4832,4,"3",513000,"Sold 06/30/2022",512400,2879,2097,"0.25",1,1
4833,4,"3",465000,"Sold 06/30/2022",464500,1949,1717,"0.31",1,1
4834,5,"4",400000,"Sold 06/30/2022",399600,3224,3082,"10323",1,2
4835,3,"3",380000,"Sold 06/29/2022",379600,1825,1715,"0.43",1,1
4836,3,"3",425000,"Sold 06/27/2022",424600,1884,1743,"8712",1,2
4837,3,"3",425000,"Sold 06/27/2022",424600,1880,1668,"0.29",1,1
4838,3,"4",612500,"Sold 06/24/2022",612000,3711,3323,"0.465",1,1
4839,3,"2",390000,"Sold 06/23/2022",389700,1939,1678,"2.28",1,1
4840,3,"2",431300,"Sold 06/23/2022",431200,2450,1934,"0.3",1,1
4841,3,"2",360000,"Sold 06/21/2022",359800,1845,1544,"0.518",1,1
4842,3,"2",326000,"Sold 06/20/2022",325900,1895,1669,"0.57",1,1
4843,3,"3",537600,"Sold 06/17/2022",537800,2725,2604,"0.92",1,1
4844,4,"3",350000,"Sold 06/17/2022",349900,2361,2561,"2.96",1,1
4845,4,"3",615000,"Sold 06/17/2022",614800,3399,3096,"10454.4",1,2
4846,2,"2",415000,"Sold 06/16/2022",414900,1895,1715,"2.159",1,1
4847,3,"2",380000,"Sold 06/15/2022",440000,1936,1624,"3.137993572",1,1
4848,3,"3",475000,"Sold 06/15/2022",474900,2094,2259,"0.523",1,1
4849,2,"2",310000,"Sold 06/15/2022",309900,1745,1355,"0.515977961",1,1
4850,3,"2",370000,"Sold 06/15/2022",369900,1999,1936,"0.665",1,1
4851,3,"3",640000,"Sold 06/15/2022",639900,3119,2713,"0.37",1,1
4852,5,"5",1100000,"Sold 06/14/2022",1099900,5362,5826,"2.17",1,1
4853,3,"2",330000,"Sold 06/14/2022",330000,1700,1233,"5575.68",1,2
4854,3,"2",400000,"Sold 06/10/2022",400100,2094,1807,"0.46",1,1
4855,4,"3",721000,"Sold 06/10/2022",721100,3518,2745,"0.44",1,1
4856,4,"4",665000,"Sold 06/10/2022",665100,3244,3612,"0.270982553",1,1
4857,3,"2.5",569000,"Sold 06/10/2022",569100,2459,2208,"0.279981635",1,1
4858,3,"2",275000,"Sold 06/09/2022",387400,1849,1628,"0.980991736",1,1
4859,3,"3",395000,"Sold 06/08/2022",395100,1849,1690,"0.609",1,1
4860,4,"3",355000,"Sold 06/07/2022",355100,2657,2061,"0.5",1,1
4861,4,"3",570000,"Sold 06/07/2022",570200,3711,3275,"0.57",1,1
4862,4,"2",445000,"Sold 06/07/2022",445100,2194,2284,"0.874",1,1
4863,4,"5",937500,"Sold 06/07/2022",937800,4577,6440,"1.15",1,1
4864,4,"3",510000,"Sold 06/06/2022",510200,3140,2732,"0.25",1,1
4865,5,"3",430000,"Sold 06/06/2022",440100,2145,2035,"8712",1,2
4866,2,"1",100000,"Sold 06/03/2022",271100,1594,900,"0.309986226",1,1
4867,3,"3",325000,"Sold 06/03/2022",325200,1825,1624,"0.529",1,1
4868,4,"3",473250,"Sold 06/03/2022",473500,2725,2134,"1.25",1,1
4869,3,"3",465000,"Sold 06/03/2022",465300,2149,2257,"0.878",1,1
4870,3,"3",350000,"Sold 06/03/2022",350200,1825,1626,"0.459",1,1
4871,3,"2",380000,"Sold 06/03/2022",380200,1841,1449,"0.49",1,1
4872,4,"3",800000,"Sold 06/03/2022",800500,3909,2829,"1.81",1,1
4873,3,"2",270000,"Sold 06/02/2022",270200,1550,1009,"1.22",1,1
4874,2,"3",96000,"Sold 06/02/2022",516200,2475,1964,"2.202984389",1,1
4875,4,"3",724000,"Sold 06/02/2022",724500,3538,NULL,"0.295",1,1
4876,3,"2",476500,"Sold 06/01/2022",476800,2668,2146,"0.54",1,1
4877,3,"2",515000,"Sold 06/01/2022",515400,1954,1911,"5.6",1,1
4878,3,"2",230000,"Sold 05/31/2022",230200,1849,1585,"0.48197888",1,1
4879,3,"2",227000,"Sold 05/31/2022",267000,1849,1441,"0.764990817",1,1
4880,3,"2",435000,"Sold 05/31/2022",435400,2073,2130,"0.706",1,1
4881,5,"4",750000,"Sold 05/31/2022",750600,3667,3501,"0.619995409",1,1
4882,3,"2",270000,"Sold 05/27/2022",270400,2450,1945,"0.46",1,1
4883,4,"3",585000,"Sold 05/27/2022",585800,2999,2725,"0.5",1,1
4884,3,"2",370000,"Sold 05/27/2022",370500,1766,1355,"0.37",1,1
4885,4,"3",652000,"Sold 05/27/2022",652900,3192,2763,"0.37",1,1
4886,5,"4",750000,"Sold 05/27/2022",751000,3672,3702,"10018.8",1,2
4887,3,"2",290000,"Sold 05/26/2022",290400,1798,1367,"0.94",1,1
4888,3,"3",607500,"Sold 05/26/2022",608900,2650,2066,"3.42",1,1
4889,3,"4",600000,"Sold 05/25/2022",601000,3266,2694,"1.3",1,1
4890,4,"3",451500,"Sold 05/25/2022",452200,1939,1785,"0.37",1,1
4891,3,"2",360000,"Sold 05/25/2022",360600,2094,2279,"0.69",1,1
4892,2,"1",251000,"Sold 05/24/2022",251400,1784,1023,"0.415",1,1
4893,3,"3",365000,"Sold 05/24/2022",365600,1825,1582,"0.94",1,1
4894,3,"2",375000,"Sold 05/23/2022",375700,1944,1740,"0.546",1,1
4895,3,"3",402000,"Sold 05/20/2022",402900,2021,1867,"0.493",1,1
4896,4,"3",399000,"Sold 05/20/2022",399900,2725,2380,"0.731",1,1
4897,4,"3",483000,"Sold 05/20/2022",497900,2450,2436,"0.5",1,1
4898,3,"2",320000,"Sold 05/19/2022",320800,1900,1643,"0.48",1,1
4899,3,"2",112000,"Sold 05/19/2022",364600,1944,1625,"0.45697888",1,1
4900,3,"2",467000,"Sold 05/19/2022",468100,2809,2336,"0.455",1,1
4901,3,"3",515000,"Sold 05/19/2022",516300,2844,2169,"0.31",1,1
4902,3,"3",420000,"Sold 05/19/2022",163600,1845,1786,"0.33",1,1
4903,5,"3",749000,"Sold 05/19/2022",750800,3676,3352,"0.43",1,1
4904,3,"2",370000,"Sold 05/18/2022",371000,2051,1552,"0.46",1,1
4905,4,"2.5",3500,"Sold 05/18/2022",548300,3711,3388,"1.117998163",1,1
4906,4,"3",505000,"Sold 05/18/2022",506300,2590,2467,"0.25",1,1
4907,3,"2",459491,"Sold 05/17/2022",460700,1994,1791,"3",1,1
4908,3,"2",335000,"Sold 05/16/2022",336000,1807,1253,"0.48",1,1
4909,4,"2",240000,"Sold 05/16/2022",240700,2149,2048,"0.688980716",1,1
4910,4,"3",630000,"Sold 05/16/2022",631700,3094,2827,"10454.4",1,2
4911,3,"2",335000,"Sold 05/12/2022",336100,1949,1760,"0.452",1,1
4912,3,"2.5",328500,"Sold 05/12/2022",386600,1845,1873,"0.415977961",1,1
4913,4,"3",600000,"Sold 05/12/2022",602000,2450,2485,"0.25",1,1
4914,4,"3",648000,"Sold 05/11/2022",650300,3188,2486,"8276.4",1,2
4915,2,"1",330000,"Sold 05/10/2022",331200,1999,1399,"0.505991736",1,1
4916,3,"1",162000,"Sold 05/10/2022",162600,1500,980,"0.5",1,1
4917,3,"3",485000,"Sold 05/10/2022",486800,2045,2225,"5.74",1,1
4918,2,"2",330000,"Sold 05/10/2022",345100,1994,1456,"0.51",1,1
4919,3,"4",735000,"Sold 05/09/2022",737800,3618,3553,"0.87",1,1
4920,4,"3",542000,"Sold 05/09/2022",544100,2739,2505,"0.51",1,1
4921,3,"3",525000,"Sold 05/06/2022",527200,2475,1950,"0.27",1,1
4922,3,"3",437000,"Sold 05/06/2022",438800,1954,1911,"9583.2",1,2
4923,4,"2",280000,"Sold 05/06/2022",281200,2028,1861,"0.442998164",1,1
4924,3,"3",550000,"Sold 05/06/2022",552300,2844,2181,"0.45",1,1
4925,4,"3",500000,"Sold 05/06/2022",502100,2755,2264,"1.14",1,1
4926,3,"3",450000,"Sold 05/03/2022",406000,1895,1835,"0.36",1,1
4927,3,"3",425000,"Sold 05/03/2022",427000,1859,1637,"9365.4",1,2
4928,3,"2",80000,"Sold 05/02/2022",80400,1976,1756,"0.5",1,1
4929,3,"3",450000,"Sold 05/02/2022",452100,2629,2162,"0.58",1,1
4930,4,"2",297500,"Sold 04/29/2022",299100,1794,1580,"0.27",1,1
4931,3,"1",273000,"Sold 04/29/2022",274500,1494,1040,"0.32",1,1
4932,1,"1",5962000,"Sold 04/29/2022",269900,1385,896,"3.843985308",1,1
4933,3,"1",5962000,"Sold 04/29/2022",257900,1590,1134,"0.715977961",1,1
4934,3,"3.5",440000,"Sold 04/29/2022",442300,1949,2146,"0.661983471",1,1
4935,2,"1",5962000,"Sold 04/29/2022",240400,1500,1008,"0.50697888",1,1
4936,3,"2",5962000,"Sold 04/29/2022",454900,1949,1806,"4.512993572",1,1
4937,3,"1.5",5962000,"Sold 04/29/2022",330900,1700,1288,"1.900987144",1,1
4938,2,"1",5962000,"Sold 04/29/2022",248400,1474,928,"0.675987144",1,1
4939,3,"2",310000,"Sold 04/29/2022",311700,1817,1578,"1.15",1,1
4940,3,"3",505000,"Sold 04/29/2022",508200,2100,2285,"0.64",1,1
4941,4,"5",925000,"Sold 04/29/2022",929900,4569,4858,"0.94",1,1
4942,2,"2",341400,"Sold 04/28/2022",349500,2009,1883,"0.48",1,1
4943,4,"3",425000,"Sold 04/28/2022",427400,3080,2679,"0.61",1,1
4944,3,"3",410000,"Sold 04/28/2022",412300,1845,1742,"0.37",1,1
4945,3,"1.5",300000,"Sold 04/28/2022",301700,1550,1186,"0.444995409",1,1
4946,3,"2",450000,"Sold 04/28/2022",452500,1895,1679,"0.471",1,1
4947,3,"3",452000,"Sold 04/28/2022",454500,2658,2169,"0.53",1,1
4948,5,"4",811000,"Sold 04/28/2022",815300,4005,3490,"0.4",1,1
4949,3,"3",635000,"Sold 04/27/2022",638700,3139,3255,"1",1,1
4950,3,"2",310000,"Sold 04/22/2022",312100,1800,1372,"0.479981635",1,1
4951,5,"4",464000,"Sold 04/22/2022",467200,2450,2798,"6054",1,2
4952,3,"2",400000,"Sold 04/20/2022",403000,1800,1381,"0.5",1,1
4953,3,"1",213929,"Sold 04/20/2022",215500,1500,1112,"0.48197888",1,1
4954,3,"3",400000,"Sold 04/20/2022",403000,1884,1627,"0.9",1,1
4955,3,"2",290000,"Sold 04/19/2022",292100,1500,1104,"0.62",1,1
4956,2,"1",185000,"Sold 04/18/2022",186500,1825,1168,"0.310996327",1,1
4957,3,"2",400914,"Sold 04/18/2022",404100,1918,1735,"0.46",1,1
4958,5,"4",880000,"Sold 04/18/2022",886900,4366,3813,"0.41",1,1
4959,3,"2.5",450000,"Sold 04/14/2022",473600,2373,1874,"1.010009183",1,1
4960,4,"3",490500,"Sold 04/14/2022",494800,3111,2633,"9583.2",1,2
4961,4,"5",620000,"Sold 04/14/2022",625400,3081,2970,"0.252984389",1,1
4962,3,"4",501000,"Sold 04/13/2022",505500,2684,2270,"0.97",1,1
4963,4,"4",750000,"Sold 04/13/2022",756700,3728,4506,"0.699",1,1
4964,4,"2.5",566500,"Sold 04/12/2022",571700,2809,2804,"0.25399449",1,1
4965,3,"2",260000,"Sold 04/11/2022",262500,2100,2296,"0.574",1,1
4966,4,"3",540000,"Sold 04/07/2022",545600,2811,2123,"0.34",1,1
4967,3,"2",410000,"Sold 04/07/2022",414200,1999,1806,"0.93",1,1
4968,3,"2",354100,"Sold 04/07/2022",383600,1884,1613,"0.91",1,1
4969,3,"2.5",320000,"Sold 04/05/2022",323500,2325,1924,"1.137993572",1,1
4970,3,"3",395000,"Sold 04/05/2022",399300,1875,1708,"0.279",1,1
4971,4,"3",400000,"Sold 04/05/2022",404300,2450,2724,"0.91",1,1
4972,3,"2",330000,"Sold 04/05/2022",333600,1875,1674,"0.7",1,1
4973,3,"2",390000,"Sold 04/04/2022",394300,1944,1831,"0.46",1,1
4974,3,"2.5",392000,"Sold 04/04/2022",396300,2028,1904,"1.20399449",1,1
4975,3,"2",280000,"Sold 04/01/2022",283300,1768,1370,"0.294995409",1,1
4976,4,"3",716800,"Sold 04/01/2022",725400,3582,2915,"0.37",1,1
4977,5,"4",485000,"Sold 03/31/2022",490800,3499,2857,"0.68",1,1
4978,4,"3",205000,"Sold 03/31/2022",750070,3656,2641,"0.693",1,1
4979,3,"3",315000,"Sold 03/30/2022",318900,1900,1658,"0.45",1,1
4980,3,"2",311000,"Sold 03/30/2022",314800,1800,1338,"0.48",1,1
4981,3,"3",470000,"Sold 03/30/2022",475800,1994,2000,"0.81",1,1
4982,3,"2",410000,"Sold 03/29/2022",415200,1999,1985,"0.3",1,1
4983,2,"2",380000,"Sold 03/28/2022",384900,1800,1474,"1.141000918",1,1
4984,2,"2",380000,"Sold 03/28/2022",344900,1825,1620,"1.14",1,1
4985,3,"2",411000,"Sold 03/25/2022",416700,1895,1512,"1",1,1
4986,4,"3",500000,"Sold 03/25/2022",507000,3280,2696,"10454.4",1,2
4987,4,"3",465000,"Sold 03/22/2022",471900,2836,2260,"0.29",1,1
4988,3,"2",207000,"Sold 03/21/2022",351300,1907,1726,"0.458999082",1,1
4989,3,"3",435000,"Sold 03/18/2022",442000,2364,1502,"0.428",1,1
4990,3,"3",392000,"Sold 03/18/2022",362300,1845,1607,"9147.6",1,2
4991,3,"3",475000,"Sold 03/18/2022",482700,2688,2183,"0.56",1,1
4992,3,"3",503500,"Sold 03/18/2022",511600,2390,2625,"0.377984389",1,1
4993,4,"3",415000,"Sold 03/17/2022",421800,1849,1779,"7623",1,2
4994,4,"3",450000,"Sold 03/16/2022",457600,2668,2100,"0.53",1,1
4995,3,"2",312000,"Sold 03/16/2022",317200,1794,1381,"6577.56",1,2
4996,3,"3",368000,"Sold 03/15/2022",374300,1849,1572,"0.918",1,1
4997,3,"2.5",370000,"Sold 03/14/2022",400100,2781,2167,"10454",1,2
4998,3,"2",330000,"Sold 03/10/2022",336200,1845,1288,"0.470982553",1,1
4999,3,"3",364500,"Sold 03/10/2022",371300,1856,1546,"10018.8",1,2
5000,5,"3",650000,"Sold 03/10/2022",662000,3246,3641,"3.5",1,1
5001,3,"4",420000,"Sold 03/10/2022",427700,2100,2497,"0.46",1,1
5002,2,"2",348000,"Sold 03/10/2022",354500,1766,1366,"0.3",1,1
5003,4,"3",422000,"Sold 03/07/2022",430300,2765,2386,"0.53",1,1
5004,3,"3",375000,"Sold 03/07/2022",382400,1848,1802,"0.37",1,1
5005,4,"4",725000,"Sold 03/07/2022",739300,3626,3680,"3.245",1,1
5006,3,"2",245000,"Sold 03/04/2022",250100,1895,1228,"0.64",1,1
5007,4,"4",731000,"Sold 03/04/2022",746100,3660,2677,"1.43",1,1
5008,4,"3",465000,"Sold 03/03/2022",474700,2686,2243,"1.6",1,1
5009,3,"2",342500,"Sold 03/02/2022",349800,1849,1624,"0.77",1,1
5010,3,"3",355000,"Sold 03/01/2022",362700,1825,1500,"0.272",1,1
5011,4,"3",530000,"Sold 03/01/2022",541100,3499,3127,"10018.8",1,2
5012,3,"2",385000,"Sold 02/28/2022",393500,1849,1600,"1.307988981",1,1
5013,3,"2.5",525000,"Sold 02/28/2022",536600,3610,3000,"0.437993572",1,1
5014,4,"3",608000,"Sold 02/28/2022",621400,2920,2322,"1.02",1,1
5015,3,"2",385000,"Sold 02/28/2022",393500,1849,1579,"1.308",1,1
5016,4,"2.5",504000,"Sold 02/25/2022",515800,2450,2488,"9888",1,2
5017,3,"2",300000,"Sold 02/24/2022",307000,1709,1272,"5227.2",1,2
5018,4,"3",490000,"Sold 02/24/2022",501700,3211,2706,"10018.8",1,2
5019,3,"2",330000,"Sold 02/23/2022",338100,1849,1100,"0.46",1,1
5020,3,"3",335900,"Sold 02/23/2022",344200,1825,1710,"0.64",1,1
5021,2,"1",230000,"Sold 02/22/2022",235700,1474,715,"0.812993572",1,1
5022,3,"2",316000,"Sold 02/22/2022",323900,1575,1317,"0.65",1,1
5023,3,"2",307000,"Sold 02/18/2022",315200,1800,1409,"0.773",1,1
5024,5,"7",925000,"Sold 02/18/2022",949800,4660,6733,"2.3",1,1
5025,3,"2",301000,"Sold 02/17/2022",309200,1869,1644,"0.517",1,1
5026,4,"3.5",375500,"Sold 02/17/2022",385700,2450,2386,"0.459986226",1,1
5027,3,"2",400000,"Sold 02/15/2022",412500,1994,1860,"0.78",1,1
5028,4,"4",450000,"Sold 02/15/2022",462700,3117,3169,"7405.2",1,2
5029,2,"1",130000,"Sold 02/14/2022",133700,1500,1080,"0.45",1,1
5030,2,"1",120000,"Sold 02/11/2022",258700,1575,704,"0.310996327",1,1
5031,3,"2",330000,"Sold 02/11/2022",339900,1919,1321,"0.53",1,1
5032,4,"4",545000,"Sold 02/11/2022",563000,3623,2902,"10454.4",1,2
5033,3,"2",450000,"Sold 02/10/2022",465000,2684,2433,"0.85",1,1
5034,3,"3",325000,"Sold 02/10/2022",334900,1840,1480,"0.57",1,1
5035,5,"4",550000,"Sold 02/10/2022",566800,3310,3124,"0.36",1,1
5036,3,"2",375000,"Sold 02/07/2022",388000,1929,1767,"1.72",1,1
5037,3,"1",70000,"Sold 02/04/2022",296300,1575,1348,"0.458999082",1,1
5038,3,"2",325504,"Sold 02/04/2022",336900,2100,2448,"0.76",1,1
5039,3,"2",307000,"Sold 01/31/2022",317900,1845,1193,"0.68",1,1
5040,3,"1",285000,"Sold 01/31/2022",295800,1590,1332,"0.46",1,1
5041,3,"2",310000,"Sold 01/31/2022",361100,1999,1935,"1",1,1
5042,3,"3",365000,"Sold 01/31/2022",377900,2566,1995,"0.43",1,1
5043,3,"3",473000,"Sold 01/31/2022",489800,2100,2285,"10018.8",1,2
5044,4,"2",310000,"Sold 01/31/2022",381600,1999,1835,"1",1,1
5045,3,"3",366000,"Sold 01/28/2022",390800,1849,1564,"0.31",1,1
5046,4,"4",525000,"Sold 01/28/2022",546100,3629,3026,"0.551",1,1
5047,4,"2.5",530000,"Sold 01/28/2022",551300,2530,2697,"0.441988062",1,1
5048,4,"2.5",368500,"Sold 01/26/2022",422300,2629,2000,"0.30697888",1,1
5049,3,"2",650000,"Sold 01/25/2022",612800,1999,1700,"7.529981635",1,1
5050,3,"2",365000,"Sold 01/24/2022",380400,1827,1397,"0.71",1,1
5051,3,"4",524000,"Sold 01/24/2022",545700,3711,3061,"1.55",1,1
5052,3,"2",335000,"Sold 01/24/2022",348800,1825,1497,"0.53",1,1
5053,3,"2",247000,"Sold 01/20/2022",257700,1575,1248,"0.45",1,1
5054,4,"3",510000,"Sold 01/19/2022",532900,3711,3140,"0.52",1,1
5055,5,"5",565000,"Sold 01/19/2022",590100,3399,3458,"0.69",1,1
5056,3,"2",304000,"Sold 01/19/2022",317300,1825,1549,"0.275987144",1,1
5057,5,"3",450000,"Sold 01/18/2022",470400,2450,2658,"6098.4",1,2
5058,3,"3",382900,"Sold 01/18/2022",428900,2073,2112,"6098.4",1,2
5059,2,"1",305000,"Sold 01/14/2022",319500,1849,1071,"0.62899449",1,1
5060,3,"2",240000,"Sold 01/14/2022",251400,1729,1170,"0.28",1,1
5061,3,"2",230000,"Sold 01/14/2022",240900,1800,1324,"0.475",1,1
5062,3,"2",330000,"Sold 01/14/2022",345300,1825,1508,"0.82",1,1
5063,4,"4",525000,"Sold 01/14/2022",549900,3499,3288,"0.28",1,1
5064,5,"4",525000,"Sold 01/13/2022",549900,3499,4154,"1.19",1,1
5065,3,"3",555000,"Sold 01/13/2022",581600,2145,2513,"0.56",1,1
5066,3,"3",377000,"Sold 01/12/2022",395300,1849,1635,"0.25",1,1
5067,3,"2",280000,"Sold 01/12/2022",293600,1500,1132,"0.45",1,1
5068,4,"3",520000,"Sold 01/12/2022",545200,3499,2937,"0.32",1,1
5069,3,"3",450000,"Sold 01/12/2022",471800,2650,2059,"1.27",1,1
5070,4,"3",460000,"Sold 01/11/2022",482100,2340,2424,"0.91",1,1
5071,3,"3",375000,"Sold 01/11/2022",393400,1800,1498,"2.018",1,1
5072,3,"3",410000,"Sold 01/10/2022",429900,2999,2676,"2.48",1,1
5073,2,"3",1234000,"Sold 01/10/2022",1293900,6357,2981,"3.462",1,1
5074,3,"3",420500,"Sold 01/06/2022",442200,1999,1904,"0.277",1,1
5075,3,"2",385000,"Sold 01/05/2022",397300,2781,2114,"1.169",1,1
5076,4,"3",1310000,"Sold 05/10/2023",1320500,6403,3199,"8712",1,2
5077,3,"3",700000,"Sold 05/04/2023",700000,3229,1807,"4791.6",1,2
5078,3,"1",315000,"Sold 05/02/2023",316000,1550,863,"10454.4",1,2
5079,2,"1",425000,"Sold 05/01/2023",426500,1784,923,"7361.64",1,2
5080,5,"4",770000,"Sold 04/28/2023",773400,3780,1713,"6272.64",1,2
5081,2,"3",280000,"Sold 04/28/2023",281300,1924,1038,"3484.8",1,2
5082,2,"2",450000,"Sold 04/26/2023",480600,2024,695,"6403.32",1,2
5083,3,"3",1025000,"Sold 04/25/2023",1030600,5004,2419,"10018.8",1,2
5084,3,"3",315000,"Sold 04/24/2023",316800,2094,1192,"4356",1,2
5085,3,"1",135000,"Sold 04/21/2023",135900,1694,1013,"7143",1,2
5086,4,"3",480000,"Sold 04/20/2023",483500,2594,2304,"8145.72",1,2
5087,4,"3",1059000,"Sold 04/19/2023",1067100,5181,3051,"0.28",1,1
5088,3,"2",449000,"Sold 04/18/2023",452600,2194,1439,"9583.2",1,2
5089,4,"2",375000,"Sold 04/14/2023",378500,3273,2017,"5662.8",1,2
5090,3,"3",315000,"Sold 04/14/2023",317900,2094,1200,"4791.6",1,2
5091,3,"2",535000,"Sold 04/11/2023",540600,2351,1438,"7405.2",1,2
5092,3,"2",635000,"Sold 04/10/2023",641800,3116,2050,"9975",1,2
5093,2,"2",690000,"Sold 04/06/2023",698400,3391,1682,"6969.6",1,2
5094,3,"2",977000,"Sold 04/06/2023",988900,4793,2191,"10759.32",1,2
5095,3,"2",398000,"Sold 04/06/2023",400100,1881,1323,"3615.48",1,2
5096,3,"2",350000,"Sold 04/04/2023",354500,2149,1500,"6098.4",1,2
5097,3,"1",121000,"Sold 04/04/2023",200500,1400,960,"8450",1,2
5098,3,"3",669000,"Sold 03/31/2023",678400,3294,2066,"7840.8",1,2
5099,2,"1",199000,"Sold 03/30/2023",196900,1550,811,"7405.2",1,2
5100,3,"2",295000,"Sold 03/30/2023",299200,1900,1145,"3920.4",1,2
5101,1,"1",193000,"Sold 03/27/2023",195900,1300,700,"7405.2",1,2
5102,2,"1",275000,"Sold 03/22/2023",288000,1895,1200,"7274.52",1,2
5103,2,"2",274700,"Sold 03/21/2023",279400,1895,818,"5227.2",1,2
5104,3,"2",635000,"Sold 03/17/2023",645500,3138,2232,"8973.36",1,2
5105,2,"1",360000,"Sold 03/16/2023",366000,1849,1354,"9713.88",1,2
5106,2,"1",215000,"Sold 03/16/2023",218600,1407,768,"7753.68",1,2
5107,3,"4",835000,"Sold 03/14/2023",849300,4130,2042,"5314.32",1,2
5108,4,"3",800000,"Sold 03/03/2023",815300,3981,2312,"4007.52",1,2
5109,3,"3",565000,"Sold 03/02/2023",575900,2225,1690,"8276.4",1,2
5110,2,"1",130000,"Sold 03/01/2023",132500,1394,754,"4878",1,2
5111,3,"2",387500,"Sold 02/28/2023",395000,2028,1183,"7797.24",1,2
5112,3,"2",260000,"Sold 02/28/2023",265100,1500,1060,"5837.04",1,2
5113,3,"1",292000,"Sold 02/22/2023",297700,1552,1041,"4791.6",1,2
5114,3,"3",275000,"Sold 02/22/2023",418900,2299,2637,"4965",1,2
5115,3,"3",505000,"Sold 02/21/2023",514900,2299,1840,"8276.4",1,2
5116,3,"2",742000,"Sold 02/21/2023",756600,3674,1789,"6969.6",1,2
5117,3,"2",235000,"Sold 02/16/2023",239700,1949,1083,"5662.8",1,2
5118,2,"1",180000,"Sold 02/16/2023",183600,1619,1057,"5575",1,2
5119,2,"1",225000,"Sold 02/15/2023",280700,1673,762,"9583",1,2
5120,3,"2",675000,"Sold 02/14/2023",657000,3201,1555,"0.333",1,1
5121,3,"3",375000,"Sold 02/06/2023",382500,2145,1516,"8276.4",1,2
5122,4,"4",1177000,"Sold 02/05/2023",1201400,5901,2969,"6882.48",1,2
5123,2,"3",180000,"Sold 01/31/2023",183600,2169,1842,"8450.64",1,2
5124,3,"2",280000,"Sold 01/30/2023",285600,2062,1502,"7405.2",1,2
5125,2,"1",385000,"Sold 01/23/2023",392500,1849,1042,"9496.08",1,2
5126,3,"2",340000,"Sold 01/18/2023",344000,2100,1300,"8712",1,2
5127,2,"1",80000,"Sold 01/12/2023",209600,1784,1925,"4965",1,2
5128,3,"2",580000,"Sold 01/09/2023",590700,2600,1620,"8145.72",1,2
5129,3,"1",140000,"Sold 01/09/2023",223700,1415,850,"9016",1,2
5130,2,"1",525000,"Sold 01/06/2023",526000,1895,1110,"8015",1,2
5131,2,"1",400000,"Sold 01/06/2023",407300,1794,906,"9016.92",1,2
5132,4,"3",770000,"Sold 12/28/2022",783300,3814,2280,"5662",1,2
5133,3,"3",305000,"Sold 12/19/2022",309900,1900,1319,"3920.4",1,2
5134,3,"2",355000,"Sold 12/15/2022",326400,1862,1268,"5227.2",1,2
5135,3,"1",500000,"Sold 12/13/2022",298700,1800,1104,"5575",1,2
5136,2,"1",500000,"Sold 12/13/2022",273900,1614,933,"6664",1,2
5137,4,"3",680000,"Sold 12/12/2022",690100,3359,2392,"8276.4",1,2
5138,2,"1",6300000,"Sold 12/09/2022",249800,1594,1040,"7448",1,2
5139,4,"3",863000,"Sold 12/01/2022",874600,4253,2552,"7840.8",1,2
5140,4,"3",895000,"Sold 12/01/2022",906900,4410,3140,"7840.8",1,2
5141,3,"2",850000,"Sold 11/29/2022",860900,4185,2818,"7405.2",1,2
5142,3,"2",485000,"Sold 11/28/2022",491200,2570,1946,"0.36",1,1
5143,2,"1",5000,"Sold 11/23/2022",199300,1511,840,"8189",1,2
5144,2,"1",170000,"Sold 11/18/2022",277300,1300,652,"2613",1,2
5145,2,"3",299000,"Sold 11/17/2022",297200,1929,1171,"3484.8",1,2
5146,2,"2",430000,"Sold 11/15/2022",433500,1825,1442,"2613.6",1,2
5147,3,"2",474000,"Sold 11/15/2022",477800,2600,1522,"7710.12",1,2
5148,4,"4",690000,"Sold 11/15/2022",695600,3388,2714,"7840.8",1,2
5149,2,"2",478500,"Sold 11/15/2022",482400,2199,1408,"4791.6",1,2
5150,2,"1",260000,"Sold 11/08/2022",262200,1410,904,"7840.8",1,2
5151,4,"4",950000,"Sold 11/07/2022",957900,4657,2812,"10018.8",1,2
5152,2,"1",410000,"Sold 11/04/2022",414500,1895,1222,"9147.6",1,2
