props.dateSold,props.propertyType,props.lotAreaValue,props.address,props.variableData.text,props.variableData.type,props.zestimate,props.imgSrc,props.price,props.bedrooms,props.contingentListingType,props.longitude,props.latitude,props.listingStatus,props.zpid,props.rentZestimate,props.daysOnZillow,props.bathrooms,props.livingArea,props.country,props.currency,props.lotAreaUnit,props.hasImage
1672387200000,SINGLE_FAMILY,8450.64,"315 S Bend Dr, Durham, NC 27713",Sold 12/30/2022,RECENTLY_SOLD,778400,https://photos.zillowstatic.com/fp/845b2e3a6d3953caac51ede42cbc03b5-p_e.jpg,765000,4,,-78.94335,35.886383,RECENTLY_SOLD,97867688,3789,-1,5,3936,USA,USD,sqft,TRUE
1672300800000,SINGLE_FAMILY,6838.92,"128 Legacy Ln, Durham, NC 27713",Sold 12/29/2022,RECENTLY_SOLD,405900,https://photos.zillowstatic.com/fp/bf4ccb55a1ccb01347340b6ce1863122-p_e.jpg,399000,3,,-78.93294,35.92114,RECENTLY_SOLD,50001503,2199,-1,3,1773,USA,USD,sqft,TRUE
1672300800000,SINGLE_FAMILY,0.83,"79 Forest View Pl, Durham, NC 27713",Sold 12/29/2022,RECENTLY_SOLD,1805400,https://photos.zillowstatic.com/fp/10205b8404e33d03b1f508094aad4fcf-p_e.jpg,1800000,5,,-78.965645,35.86041,RECENTLY_SOLD,84509847,7914,-1,6,7182,USA,USD,acres,TRUE
1671696000000,SINGLE_FAMILY,7187,"1503 Riddle Rd, Durham, NC 27713",Sold 12/22/2022,RECENTLY_SOLD,308200,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.953041076660156,-78.89713287353516&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=s7jI5gzQE_R6NcKaqhBVQiyfht8=",150000,3,,-78.89713,35.95304,RECENTLY_SOLD,49990373,1980,-1,2,1752,USA,USD,sqft,
1671609600000,SINGLE_FAMILY,7230.96,"1018 Bellenden Dr, Durham, NC 27713",Sold 12/21/2022,RECENTLY_SOLD,589400,https://photos.zillowstatic.com/fp/81b08201288c62cf0d89a875c24ef88e-p_e.jpg,580000,4,,-78.94393,35.8935,RECENTLY_SOLD,80207856,2495,-1,3,2466,USA,USD,sqft,TRUE
1671523200000,SINGLE_FAMILY,0.5289944904,"3502 S Alston Ave, Durham, NC 27713",Sold 12/20/2022,RECENTLY_SOLD,256800,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.93404006958008,-78.88591766357422&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=GjsvwW-kDlP3oY-252eFxeVYNaQ=",190000,4,,-78.88592,35.93404,RECENTLY_SOLD,50005875,1900,-1,2,1764,USA,USD,acres,
1671436800000,SINGLE_FAMILY,1.329981635,"8968 State Highway 751, Durham, NC 27713",Sold 12/19/2022,RECENTLY_SOLD,346000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.861881256103516,-78.94680786132812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=6yYsOyEF-wKqO4MCl98z0SJg0B4=",229000,2,,-78.94681,35.86188,RECENTLY_SOLD,121755545,1922,-1,1,1590,USA,USD,acres,
1671177600000,SINGLE_FAMILY,0.32,"5212 Newhall Rd, Durham, NC 27713",Sold 12/16/2022,RECENTLY_SOLD,350300,https://photos.zillowstatic.com/fp/92dd73d4d66cf138285d2d419f14f02f-p_e.jpg,345000,4,,-78.91074,35.88925,RECENTLY_SOLD,50004104,2400,-1,3,2631,USA,USD,acres,TRUE
1671177600000,SINGLE_FAMILY,4791.6,"911 Celia Saxon Dr, Durham, NC 27713",Sold 12/16/2022,RECENTLY_SOLD,699700,https://photos.zillowstatic.com/fp/f9820060fbc34b303e682518d094a3c2-p_e.jpg,689000,3,,-78.957085,35.88053,RECENTLY_SOLD,305927907,3405,-1,3,2416,USA,USD,sqft,TRUE
1671091200000,SINGLE_FAMILY,0.462,"20 Birchcrest Ct, Durham, NC 27713",Sold 12/15/2022,RECENTLY_SOLD,614300,https://photos.zillowstatic.com/fp/2915bf64c69b98ef55e987971edb6dea-p_e.jpg,605000,4,,-78.93781,35.91987,RECENTLY_SOLD,49998147,3068,-1,4,2888,USA,USD,acres,TRUE
1671091200000,SINGLE_FAMILY,7840.8,"4902 Cedar Glen Dr, Durham, NC 27713",Sold 12/15/2022,RECENTLY_SOLD,411200,https://photos.zillowstatic.com/fp/46733365065372ba8914d5c3d3abeddf-p_e.jpg,401000,3,,-78.93789,35.935005,RECENTLY_SOLD,49999270,1999,-1,2,1498,USA,USD,sqft,TRUE
1671091200000,SINGLE_FAMILY,10454.4,"326 Brandermill Dr, Durham, NC 27713",Sold 12/15/2022,RECENTLY_SOLD,436600,https://photos.zillowstatic.com/fp/5ed6e1193ad1edd1dea07f85e51d32b6-p_e.jpg,430000,3,,-78.92688,35.929382,RECENTLY_SOLD,50000850,2100,-1,3,1844,USA,USD,sqft,TRUE
1671091200000,SINGLE_FAMILY,0.28,"2 Creeks Edge Ct, Durham, NC 27713",Sold 12/15/2022,RECENTLY_SOLD,431500,https://photos.zillowstatic.com/fp/74ab78c7ae9e180e8f3bfc0f75b78a84-p_e.jpg,425000,3,,-78.92839,35.91242,RECENTLY_SOLD,50001838,2299,-1,3,1992,USA,USD,acres,TRUE
1671091200000,SINGLE_FAMILY,10454.4,"708 Wellingham Dr, Durham, NC 27713",Sold 12/15/2022,RECENTLY_SOLD,553400,https://photos.zillowstatic.com/fp/1aba64041d020a130f4083a73d55acb7-p_e.jpg,545000,3,,-78.92572,35.903507,RECENTLY_SOLD,50001945,2594,-1,3,2305,USA,USD,sqft,TRUE
1671091200000,SINGLE_FAMILY,0.34,"309 Wendover Ct, Durham, NC 27713",Sold 12/15/2022,RECENTLY_SOLD,543200,https://photos.zillowstatic.com/fp/b43b218992a8e918127ef953d5b4b7be-p_e.jpg,535000,3,,-78.93112,35.884777,RECENTLY_SOLD,50002386,2594,-1,3,2267,USA,USD,acres,TRUE
1671004800000,SINGLE_FAMILY,0.31,"2507 Kirby St, Durham, NC 27713",Sold 12/14/2022,RECENTLY_SOLD,294400,https://photos.zillowstatic.com/fp/4e7161c4e2c37b76e547c10be96266a9-p_e.jpg,290000,3,,-78.89253,35.955013,RECENTLY_SOLD,49990635,1500,-1,1,1026,USA,USD,acres,TRUE
1671004800000,SINGLE_FAMILY,0.47,"319 Hemming Way, Durham, NC 27713",Sold 12/14/2022,RECENTLY_SOLD,507600,https://photos.zillowstatic.com/fp/948495deddf65fb81b5383dc93411f4a-p_e.jpg,500000,4,,-78.94039,35.914986,RECENTLY_SOLD,49998118,2580,-1,3,2580,USA,USD,acres,TRUE
1670918400000,SINGLE_FAMILY,5227.2,"15 Pendleton Ct, Durham, NC 27713",Sold 12/13/2022,RECENTLY_SOLD,324800,https://photos.zillowstatic.com/fp/178af9d27d50e9af89c96377bc12655d-p_e.jpg,320000,3,,-78.91054,35.878452,RECENTLY_SOLD,50002601,1849,-1,2,1266,USA,USD,sqft,TRUE
1670832000000,SINGLE_FAMILY,0.324,"1416 Sedwick Rd, Durham, NC 27713",Sold 12/12/2022,RECENTLY_SOLD,309600,https://photos.zillowstatic.com/fp/abc62b6ec38b55cef864599f90a219f0-p_e.jpg,305000,3,,-78.908394,35.883163,RECENTLY_SOLD,50018796,1700,-1,2,1243,USA,USD,acres,TRUE
1670832000000,SINGLE_FAMILY,8189.28,"957 Spring Meadow Dr, Durham, NC 27713",Sold 12/12/2022,RECENTLY_SOLD,451600,https://photos.zillowstatic.com/fp/17547d08afb576be4c8290b810133602-p_e.jpg,445000,4,,-78.92488,35.940044,RECENTLY_SOLD,87618768,2462,-1,3,2358,USA,USD,sqft,TRUE
1670572800000,SINGLE_FAMILY,12.5,"483 Rosemont Dr, Durham, NC 27713",Sold 12/09/2022,RECENTLY_SOLD,5627300,https://photos.zillowstatic.com/fp/7b3e3aa78877ffa86dbe55d58a5d5da3-p_e.jpg,5600000,5,,-78.92811,35.85559,RECENTLY_SOLD,84509400,24652,-1,9,15675,USA,USD,acres,TRUE
1670572800000,SINGLE_FAMILY,7143.84,"255 Rosaline Ln, Durham, NC 27713",Sold 12/09/2022,RECENTLY_SOLD,522500,https://photos.zillowstatic.com/fp/f4f9ecd37a6ed935020e113c42129903-p_e.jpg,515000,3,,-78.91266,35.931126,RECENTLY_SOLD,89691340,2279,-1,2,2209,USA,USD,sqft,TRUE
1670400000000,SINGLE_FAMILY,0.304,"10 Creeks Edge Ct, Durham, NC 27713",Sold 12/07/2022,RECENTLY_SOLD,370200,https://photos.zillowstatic.com/fp/0cded113c56a80141c5577b8ba1a9575-p_e.jpg,365000,3,,-78.928246,35.91306,RECENTLY_SOLD,50001871,1949,-1,3,1307,USA,USD,acres,TRUE
1670313600000,SINGLE_FAMILY,6534,"5006 Greenview Dr, Durham, NC 27713",Sold 12/06/2022,RECENTLY_SOLD,390400,https://photos.zillowstatic.com/fp/69081572e62750423c5b645f541a6542-p_e.jpg,385000,4,,-78.9417,35.931416,RECENTLY_SOLD,49999202,2594,-1,3,2299,USA,USD,sqft,TRUE
1670313600000,SINGLE_FAMILY,0.28,"101 Braden Ct, Durham, NC 27713",Sold 12/06/2022,RECENTLY_SOLD,507000,https://photos.zillowstatic.com/fp/68c53a8ad3a80668bd493670a4ec3f8e-p_e.jpg,500000,4,,-78.93011,35.879406,RECENTLY_SOLD,50002298,2299,-1,3,2014,USA,USD,acres,TRUE
1670313600000,SINGLE_FAMILY,10454.4,"5901 Whisperwood Dr, Durham, NC 27713",Sold 12/06/2022,RECENTLY_SOLD,458900,https://photos.zillowstatic.com/fp/cd8935c514f13ba01e186e2bb6cd9f6c-p_e.jpg,452500,4,,-78.90074,35.87961,RECENTLY_SOLD,59712751,2360,-1,3,2104,USA,USD,sqft,TRUE
1669968000000,SINGLE_FAMILY,0.3,"12 Holmes Cir, Durham, NC 27713",Sold 12/02/2022,RECENTLY_SOLD,368400,https://photos.zillowstatic.com/fp/da326d725592953d8b59e943c0e4cdba-p_e.jpg,218375,3,UNDER_CONTRACT,-78.910965,35.89824,RECENTLY_SOLD,50003567,1800,-1,2,1187,USA,USD,acres,TRUE
1669968000000,SINGLE_FAMILY,6098.4,"5002 Tapestry Ter, Durham, NC 27713",Sold 12/02/2022,RECENTLY_SOLD,430700,https://photos.zillowstatic.com/fp/027deb53eb8539b2ab622aa455ecf945-p_e.jpg,425000,3,,-78.93151,35.939034,RECENTLY_SOLD,80202320,2094,-1,2,1496,USA,USD,sqft,TRUE
1669881600000,SINGLE_FAMILY,9844.56,"5202 Longwood Dr, Durham, NC 27713",Sold 12/01/2022,RECENTLY_SOLD,482400,https://photos.zillowstatic.com/fp/1b33628bff86daab2fb375d934c712a2-p_e.jpg,476000,4,,-78.94067,35.930576,RECENTLY_SOLD,49998961,2740,-1,3,2360,USA,USD,sqft,TRUE
1669881600000,SINGLE_FAMILY,0.3,"116 Spring Lake Ct, Durham, NC 27713",Sold 12/01/2022,RECENTLY_SOLD,521900,https://photos.zillowstatic.com/fp/c8f44a1e81be2666ae9135766d150f65-p_e.jpg,515000,5,,-78.92445,35.883377,RECENTLY_SOLD,50002321,2751,-1,3,2780,USA,USD,acres,TRUE
1669881600000,SINGLE_FAMILY,10193.04,"804 Clearview Ln, Durham, NC 27713",Sold 12/01/2022,RECENTLY_SOLD,495500,https://photos.zillowstatic.com/fp/a3ee5ce23fe820dd8768ffebb8224fed-p_e.jpg,489000,4,,-78.92834,35.937664,RECENTLY_SOLD,59711845,2394,-1,3,2167,USA,USD,sqft,TRUE
1669881600000,SINGLE_FAMILY,0.25,"5406 Centerville Ln, Durham, NC 27713",Sold 12/01/2022,RECENTLY_SOLD,891700,https://photos.zillowstatic.com/fp/bdd492a380b2e6b35fd51645fcf6d3ef-p_e.jpg,880000,6,,-78.92262,35.885586,RECENTLY_SOLD,97884272,4336,-1,5,5367,USA,USD,acres,TRUE
1669881600000,SINGLE_FAMILY,2047,"1125 Nova St, Durham, NC 27713",Sold 12/01/2022,RECENTLY_SOLD,534500,https://photos.zillowstatic.com/fp/006de469d75f43a98fbd2e539dba990a-p_e.jpg,596500,3,,-78.887924,35.93829,RECENTLY_SOLD,338384647,2709,-1,4,2429,USA,USD,sqft,TRUE
1669795200000,SINGLE_FAMILY,9147.6,"7 Albert Ct, Durham, NC 27713",Sold 11/30/2022,RECENTLY_SOLD,288800,https://photos.zillowstatic.com/fp/2d2d6029acc443154450b6b6d106651b-p_e.jpg,285000,3,,-78.91079,35.948605,RECENTLY_SOLD,49999662,1700,-1,2,1357,USA,USD,sqft,TRUE
1669795200000,SINGLE_FAMILY,10018.8,"8003 Somerdale Dr, Durham, NC 27713",Sold 11/30/2022,RECENTLY_SOLD,547100,https://photos.zillowstatic.com/fp/3a1580e5616118867a260c7aede1c98e-p_e.jpg,540000,4,,-78.95491,35.898808,RECENTLY_SOLD,59711618,2790,-1,3,2432,USA,USD,sqft,TRUE
1669795200000,SINGLE_FAMILY,0.29,"5210 Kemmont Rd, Durham, NC 27713",Sold 11/30/2022,RECENTLY_SOLD,506600,https://photos.zillowstatic.com/fp/ba46c2fa0b1dc180649e54ee4f81b078-p_e.jpg,500000,3,,-78.90706,35.92594,RECENTLY_SOLD,61726710,2279,-1,2,2066,USA,USD,acres,TRUE
1669795200000,SINGLE_FAMILY,2265,"1003 Canary Pepper Dr, Durham, NC 27713",Sold 11/30/2022,RECENTLY_SOLD,442800,https://photos.zillowstatic.com/fp/8894b05565c055c67fc67aa3df160ff0-p_e.jpg,437000,3,,-78.91663,35.90755,RECENTLY_SOLD,337028657,2600,-1,3,2001,USA,USD,sqft,TRUE
1669708800000,SINGLE_FAMILY,0.278,"3 Highplains Rd, Durham, NC 27713",Sold 11/29/2022,RECENTLY_SOLD,303900,https://photos.zillowstatic.com/fp/857b6e97e11a9d5788742530cd34b375-p_e.jpg,300000,3,,-78.91579,35.947437,RECENTLY_SOLD,49999774,1700,-1,2,1292,USA,USD,acres,TRUE
1669622400000,SINGLE_FAMILY,10280.16,"5823 Rustic Wood Ln, Durham, NC 27713",Sold 11/28/2022,RECENTLY_SOLD,445700,https://photos.zillowstatic.com/fp/85d7a77bb4cc71a9d4203087127e9d72-p_e.jpg,440000,3,,-78.903145,35.881237,RECENTLY_SOLD,50002529,2194,-1,3,1773,USA,USD,sqft,TRUE
1669190400000,SINGLE_FAMILY,0.51,"5811 Henner Pl, Durham, NC 27713",Sold 11/23/2022,RECENTLY_SOLD,389600,https://photos.zillowstatic.com/fp/10ab869189a0ff0f2d39715decb0357f-p_e.jpg,385000,3,,-78.8982,35.917217,RECENTLY_SOLD,50004356,1944,-1,2,1568,USA,USD,acres,TRUE
1669104000000,SINGLE_FAMILY,0.287,"5506 Loyal Ave, Durham, NC 27713",Sold 11/22/2022,RECENTLY_SOLD,379400,https://photos.zillowstatic.com/fp/39b006feeb9562af121a4e7edd7e45b8-p_e.jpg,375000,3,,-78.89732,35.92067,RECENTLY_SOLD,50004552,1900,-1,2,1375,USA,USD,acres,TRUE
1669104000000,SINGLE_FAMILY,6969.6,"6214 Coronado Ln, Durham, NC 27713",Sold 11/22/2022,RECENTLY_SOLD,480600,https://photos.zillowstatic.com/fp/e76a5855445cf8c76e19d2eb01b1bb76-p_e.jpg,475000,4,,-78.91131,35.923004,RECENTLY_SOLD,70922707,2299,-1,3,2228,USA,USD,sqft,TRUE
1669017600000,SINGLE_FAMILY,0.25,"613 Branchview Dr, Durham, NC 27713",Sold 11/21/2022,RECENTLY_SOLD,505800,https://photos.zillowstatic.com/fp/bf190545a9f3f2ec48aeaee3359a3d92-p_e.jpg,455000,3,,-78.92036,35.936268,RECENTLY_SOLD,49999930,2250,-1,3,1952,USA,USD,acres,TRUE
1669017600000,SINGLE_FAMILY,6534,"904 Adeline Ct, Durham, NC 27713",Sold 11/21/2022,RECENTLY_SOLD,738500,https://photos.zillowstatic.com/fp/9c768a01051e3e940af1a14f2703fc32-p_e.jpg,730000,4,,-78.93444,35.891888,RECENTLY_SOLD,249993479,3589,-1,3,3318,USA,USD,sqft,TRUE
1668758400000,SINGLE_FAMILY,8276.4,"11 Yorkfield Ct, Durham, NC 27713",Sold 11/18/2022,RECENTLY_SOLD,318500,https://photos.zillowstatic.com/fp/1aec0e81082f166fce3b2c0ce3d1d19c-p_e.jpg,315000,3,,-78.89474,35.93647,RECENTLY_SOLD,59713005,1770,-1,2,1250,USA,USD,sqft,TRUE
1668758400000,SINGLE_FAMILY,0.39,"4594 Carlton Crossing Dr, Durham, NC 27713",Sold 11/18/2022,RECENTLY_SOLD,768500,https://photos.zillowstatic.com/fp/fba58933e4222778177f2851c246e008-p_e.jpg,760000,4,,-78.9325,35.942474,RECENTLY_SOLD,109922767,3734,-1,4,3450,USA,USD,acres,TRUE
1668672000000,SINGLE_FAMILY,10672.2,"4 Caspian Ct, Durham, NC 27713",Sold 11/17/2022,RECENTLY_SOLD,628900,https://photos.zillowstatic.com/fp/3712ce6e7ca2219c3698200b9d8de2f7-p_e.jpg,622000,4,,-78.920456,35.92197,RECENTLY_SOLD,50001128,3056,-1,3,2747,USA,USD,sqft,TRUE
1668672000000,SINGLE_FAMILY,8712,"318 Hardwick Dr, Durham, NC 27713",Sold 11/17/2022,RECENTLY_SOLD,589700,https://photos.zillowstatic.com/fp/e96ab6e2fcef2f59ac652a686154d817-p_e.jpg,585000,4,,-78.92764,35.905956,RECENTLY_SOLD,59712256,2594,-1,3,2544,USA,USD,sqft,TRUE
1668672000000,SINGLE_FAMILY,7405.2,"201 Baccalaureate Blvd, Durham, NC 27713",Sold 11/17/2022,RECENTLY_SOLD,500500,https://photos.zillowstatic.com/fp/4b44596ba6e8e89da160f742afa14cdb-p_e.jpg,495000,3,,-78.94969,35.888557,RECENTLY_SOLD,61726056,2095,-1,3,1939,USA,USD,sqft,TRUE
1668672000000,SINGLE_FAMILY,5227.2,"1003 Red Hat Ln, Durham, NC 27713",Sold 11/17/2022,RECENTLY_SOLD,373000,https://photos.zillowstatic.com/fp/3b8ed56f4c7ce92cf40b2f5dfe88618d-p_e.jpg,370000,3,,-78.908455,35.915802,RECENTLY_SOLD,61726583,1999,-1,3,1463,USA,USD,sqft,TRUE
1668672000000,SINGLE_FAMILY,6534,"911 Adeline Ct, Durham, NC 27713",Sold 11/17/2022,RECENTLY_SOLD,841700,https://photos.zillowstatic.com/fp/de6ca24c4e67553dd0ab9c813da0fd85-p_e.jpg,835000,6,,-78.93514,35.89145,RECENTLY_SOLD,249993484,4101,-1,6,4422,USA,USD,sqft,TRUE
1668585600000,SINGLE_FAMILY,0.396,"122 Oliver Ln, Durham, NC 27713",Sold 11/16/2022,RECENTLY_SOLD,418400,https://photos.zillowstatic.com/fp/065bd27427bf962a6ac1b0e63ea7c0dc-p_e.jpg,415000,4,,-78.909134,35.889816,RECENTLY_SOLD,50003923,2350,-1,3,2187,USA,USD,acres,TRUE
1668499200000,SINGLE_FAMILY,0.61,"1102 Scranton Pl, Durham, NC 27713",Sold 11/15/2022,RECENTLY_SOLD,544400,https://photos.zillowstatic.com/fp/b2bced7b83c21fd343ace4ac5c5541dc-p_e.jpg,540000,3,,-78.894745,35.95167,RECENTLY_SOLD,49990678,1999,-1,3,1911,USA,USD,acres,TRUE
1668499200000,SINGLE_FAMILY,1.26,"9902 State Highway 751, Durham, NC 27713",Sold 11/15/2022,RECENTLY_SOLD,543500,https://photos.zillowstatic.com/fp/b5aa6315d5f2c46867749c3f518f6e8c-p_e.jpg,516000,2,,-78.94482,35.867752,RECENTLY_SOLD,50002065,2050,-1,2,1750,USA,USD,acres,TRUE
1668499200000,SINGLE_FAMILY,10280.16,"7 Lakehurst Ct, Durham, NC 27713",Sold 11/15/2022,RECENTLY_SOLD,674400,https://photos.zillowstatic.com/fp/2f04fc62576715d2f2448a81fa4912aa-p_e.jpg,669000,4,,-78.92959,35.89322,RECENTLY_SOLD,59712839,3285,-1,3,2684,USA,USD,sqft,TRUE
1668499200000,SINGLE_FAMILY,0.53,"622 E State Highway 54, Durham, NC 27713",Sold 11/15/2022,RECENTLY_SOLD,305000,https://photos.zillowstatic.com/fp/3deaaa6d129fdd04388e1f05e5e2ebd1-p_e.jpg,168186,3,,-78.92443,35.907265,RECENTLY_SOLD,80198316,1650,-1,1,1050,USA,USD,acres,TRUE
1668499200000,SINGLE_FAMILY,0.59,"618 E State Highway 54, Durham, NC 27713",Sold 11/15/2022,RECENTLY_SOLD,159100,https://photos.zillowstatic.com/fp/2974b3a8b18f2a10458864c09ec84878-p_e.jpg,161094,3,,-78.92477,35.907322,RECENTLY_SOLD,80198882,1650,-1,1,1050,USA,USD,acres,TRUE
1668499200000,SINGLE_FAMILY,0.66,"614 E State Highway 54, Durham, NC 27713",Sold 11/15/2022,RECENTLY_SOLD,326200,https://photos.zillowstatic.com/fp/0ede763df3dee8e7270c4ad1f1d276ab-p_e.jpg,156028,3,,-78.9251,35.90738,RECENTLY_SOLD,80199339,1674,-1,1,1050,USA,USD,acres,TRUE
1668499200000,SINGLE_FAMILY,2.06,"602 E State Highway 54, Durham, NC 27713",Sold 11/15/2022,RECENTLY_SOLD,208800,https://photos.zillowstatic.com/fp/1b24094e6031a2f8a2f2619fb2ecf157-p_e.jpg,211753,2,,-78.925964,35.90749,RECENTLY_SOLD,304176203,1500,-1,1,775,USA,USD,acres,TRUE
1668412800000,SINGLE_FAMILY,4356,"1220 Orchard Oriole Ln, Durham, NC 27713",Sold 11/14/2022,RECENTLY_SOLD,394700,https://photos.zillowstatic.com/fp/c8b6c3970adf6be1f6662c13d070b2c0-p_e.jpg,391500,3,,-78.917564,35.94572,RECENTLY_SOLD,70922786,1980,-1,3,1669,USA,USD,sqft,TRUE
1668067200000,SINGLE_FAMILY,8624.88,"6104 Chesden Dr, Durham, NC 27713",Sold 11/10/2022,RECENTLY_SOLD,463800,https://photos.zillowstatic.com/fp/e4e92da13f0311e0edc8d94b954b40a7-p_e.jpg,460000,4,,-78.91911,35.9181,RECENTLY_SOLD,50001712,2199,-1,3,2008,USA,USD,sqft,TRUE
1668067200000,SINGLE_FAMILY,0.28,"4701 Regency Dr, Durham, NC 27713",Sold 11/10/2022,RECENTLY_SOLD,603900,https://photos.zillowstatic.com/fp/4732e3fd2319fee4dea014f4f27f0b5b-p_e.jpg,599000,5,,-78.9352,35.938663,RECENTLY_SOLD,80197146,3200,-1,3,3476,USA,USD,acres,TRUE
1667808000000,SINGLE_FAMILY,0.255,"2604 Kirby St, Durham, NC 27713",Sold 11/07/2022,RECENTLY_SOLD,337700,https://photos.zillowstatic.com/fp/af8c02d88e3ac668ece633c1c0393166-p_e.jpg,335000,3,,-78.89342,35.953194,RECENTLY_SOLD,49990658,1700,-1,2,1283,USA,USD,acres,TRUE
1667808000000,SINGLE_FAMILY,6969.6,"5807 Mountain Island Dr, Durham, NC 27713",Sold 11/07/2022,RECENTLY_SOLD,388200,https://photos.zillowstatic.com/fp/69a227fbb812036d5f851f9b3ee4ed65-p_e.jpg,385000,3,,-78.9163,35.92019,RECENTLY_SOLD,50001246,2100,-1,3,1557,USA,USD,sqft,TRUE
1667808000000,SINGLE_FAMILY,3.3,"8021 Fayetteville Rd, Durham, NC 27713",Sold 11/07/2022,RECENTLY_SOLD,745200,https://photos.zillowstatic.com/fp/21bc97ea7dbfae798192a9277f5376d7-p_e.jpg,850000,4,,-78.945816,35.883858,RECENTLY_SOLD,50002020,4387,-1,3,2379,USA,USD,acres,TRUE
1667808000000,SINGLE_FAMILY,7840.8,"6506 Loganbury Ln, Durham, NC 27713",Sold 11/07/2022,RECENTLY_SOLD,489000,https://photos.zillowstatic.com/fp/8c81fc1bb198453b17cfae3723d73f34-p_e.jpg,485000,4,,-78.92929,35.90618,RECENTLY_SOLD,54784252,2900,-1,3,3128,USA,USD,sqft,TRUE
1667545200000,SINGLE_FAMILY,0.256,"2602 Kirby St, Durham, NC 27713",Sold 11/04/2022,RECENTLY_SOLD,236300,https://photos.zillowstatic.com/fp/f3b59c69b64cf77f00977739b192e85a-p_e.jpg,270000,3,,-78.89343,35.953377,RECENTLY_SOLD,49990659,1900,-1,2,1562,USA,USD,acres,TRUE
1667545200000,SINGLE_FAMILY,6969.6,"614 Edenberry Dr, Durham, NC 27713",Sold 11/04/2022,RECENTLY_SOLD,356300,https://photos.zillowstatic.com/fp/9229229b6290327a14d093c70a440918-p_e.jpg,352500,3,,-78.92677,35.940697,RECENTLY_SOLD,59711900,1926,-1,2,1127,USA,USD,sqft,TRUE
1667545200000,SINGLE_FAMILY,0.31,"111 Bushwood Ct, Durham, NC 27713",Sold 11/04/2022,RECENTLY_SOLD,601500,https://photos.zillowstatic.com/fp/41e40fe4facd774b705305cf1f6cf5c6-p_e.jpg,595000,4,,-78.924995,35.943935,RECENTLY_SOLD,157439368,2525,-1,3,2560,USA,USD,acres,TRUE
1667458800000,SINGLE_FAMILY,0.259,"3804 Fayetteville St, Durham, NC 27713",Sold 11/03/2022,RECENTLY_SOLD,320338,https://photos.zillowstatic.com/fp/2195bb629e27cde4a369f8096fbf88c8-p_e.jpg,211000,3,,-78.90557,35.95219,RECENTLY_SOLD,49990939,1500,-1,1,1018,USA,USD,acres,TRUE
1667372400000,SINGLE_FAMILY,5401.44,"205 Chancellors Ridge Dr, Durham, NC 27713",Sold 11/02/2022,RECENTLY_SOLD,485100,https://photos.zillowstatic.com/fp/37715a8c173eb1fe76d1d9a84b1f7a45-p_e.jpg,480000,3,,-78.95437,35.883373,RECENTLY_SOLD,59712430,2350,-1,3,2151,USA,USD,sqft,TRUE
1667372400000,SINGLE_FAMILY,7056.72,"1102 Professor Pl, Durham, NC 27713",Sold 11/02/2022,RECENTLY_SOLD,421400,https://photos.zillowstatic.com/fp/c55a0ae265ce6b554df8f779e2cd5fba-p_e.jpg,416998,3,,-78.94855,35.88859,RECENTLY_SOLD,61726051,2027,-1,2,1459,USA,USD,sqft,TRUE
1667286000000,SINGLE_FAMILY,0.4639807163,"1102 Jerome Rd, Durham, NC 27713",Sold 11/01/2022,RECENTLY_SOLD,375900,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.95039367675781,-78.89407348632812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=FLA-Sid-e0HMsMO_Y-RXmM9tlpA=",200000,3,,-78.89407,35.950394,RECENTLY_SOLD,49990709,1900,-1,2,1802,USA,USD,acres,
1667286000000,SINGLE_FAMILY,0.6449954086,"4907 Fayetteville Rd, Durham, NC 27713",Sold 11/01/2022,RECENTLY_SOLD,327600,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.933345794677734,-78.91345977783203&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=qclJJEfT-5XtyQ1NrHgq6ZIp6QY=",86500,3,,-78.91346,35.933346,RECENTLY_SOLD,50000062,1849,-1,1.5,1644,USA,USD,acres,
1667286000000,SINGLE_FAMILY,0.4609963269,"924 Carpenter Fletcher Rd, Durham, NC 27713",Sold 11/01/2022,RECENTLY_SOLD,308700,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.918731689453125,-78.90553283691406&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=QuonzdcK8SQMxoKpvHfn9vo2nX4=",305500,3,,-78.90553,35.91873,RECENTLY_SOLD,50004420,1883,-1,2,1482,USA,USD,acres,
